mode,scenario_id,ray_count,control,outcome,detected,detection_range,unbraked_ttc,stopping_margin,collision_speed,hit_flags_equal,object_ids_equal,ranges_equal
true-brute,1254,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1254,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1254,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1254,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1254,9,fixed_scan,Collision,true,1.0058007110260101,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1254,9,fixed_scan,Collision,true,1.0058007110260101,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
true-brute,1254,17,fixed_scan,SafeStop,true,2.2229045969460572,0.50000000000000233,0.37500000000000711,0,true,true,true
scene-bvh,1254,17,fixed_scan,SafeStop,true,2.2229045969460572,0.50000000000000233,0.37500000000000711,0,true,true,true
true-brute,1254,33,fixed_scan,SafeStop,true,4.5073807734467861,1.2666666666666664,2.6749999999999989,0,true,true,true
scene-bvh,1254,33,fixed_scan,SafeStop,true,4.5073807734467861,1.2666666666666664,2.6749999999999989,0,true,true,true
true-brute,1254,65,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1254,65,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
true-brute,1254,129,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1254,129,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
true-brute,1254,257,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1254,257,fixed_scan,SafeStop,true,8.6185842838237896,2.6666666666666665,6.875,0,true,true,true
true-brute,1254,361,fixed_scan,SafeStop,true,8.6071177177344946,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1254,361,fixed_scan,SafeStop,true,8.6071177177344946,2.6666666666666665,6.875,0,true,true,true
true-brute,1254,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1254,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
true-brute,1255,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1255,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1255,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1255,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1255,9,fixed_scan,Collision,true,1.0064544857025026,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1255,9,fixed_scan,Collision,true,1.0064544857025026,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
true-brute,1255,17,fixed_scan,SafeStop,true,2.2269706324969807,0.50000000000000233,0.37500000000000711,0,true,true,true
scene-bvh,1255,17,fixed_scan,SafeStop,true,2.2269706324969807,0.50000000000000233,0.37500000000000711,0,true,true,true
true-brute,1255,33,fixed_scan,SafeStop,true,4.512318580174143,1.2666666666666664,2.6749999999999989,0,true,true,true
scene-bvh,1255,33,fixed_scan,SafeStop,true,4.512318580174143,1.2666666666666664,2.6749999999999989,0,true,true,true
true-brute,1255,65,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1255,65,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
true-brute,1255,129,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1255,129,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
true-brute,1255,257,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1255,257,fixed_scan,SafeStop,true,8.6195137832894506,2.6666666666666665,6.875,0,true,true,true
true-brute,1255,361,fixed_scan,SafeStop,true,8.60693012392972,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1255,361,fixed_scan,SafeStop,true,8.60693012392972,2.6666666666666665,6.875,0,true,true,true
true-brute,1255,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1255,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
true-brute,1256,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1256,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1256,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1256,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1256,9,fixed_scan,Collision,true,1.007109185376625,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1256,9,fixed_scan,Collision,true,1.007109185376625,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
true-brute,1256,17,fixed_scan,SafeStop,true,2.2310517354256758,0.50000000000000233,0.37500000000000711,0,true,true,true
scene-bvh,1256,17,fixed_scan,SafeStop,true,2.2310517354256758,0.50000000000000233,0.37500000000000711,0,true,true,true
true-brute,1256,33,fixed_scan,SafeStop,true,4.5214364734726891,1.2666666666666664,2.6749999999999989,0,true,true,true
scene-bvh,1256,33,fixed_scan,SafeStop,true,4.5214364734726891,1.2666666666666664,2.6749999999999989,0,true,true,true
true-brute,1256,65,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1256,65,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
true-brute,1256,129,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1256,129,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
true-brute,1256,257,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1256,257,fixed_scan,SafeStop,true,8.6210175118551486,2.6666666666666665,6.875,0,true,true,true
true-brute,1256,361,fixed_scan,SafeStop,true,8.6067431748260237,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1256,361,fixed_scan,SafeStop,true,8.6067431748260237,2.6666666666666665,6.875,0,true,true,true
true-brute,1256,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1256,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
true-brute,1257,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1257,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1257,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1257,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1257,9,fixed_scan,Collision,true,1.0077648119516234,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1257,9,fixed_scan,Collision,true,1.0077648119516234,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
true-brute,1257,17,fixed_scan,SafeStop,true,2.235147989326097,0.50000000000000233,0.37500000000000711,0,true,true,true
scene-bvh,1257,17,fixed_scan,SafeStop,true,2.235147989326097,0.50000000000000233,0.37500000000000711,0,true,true,true
true-brute,1257,33,fixed_scan,SafeStop,true,4.3875668265725141,1.2333333333333332,2.5749999999999993,0,true,true,true
scene-bvh,1257,33,fixed_scan,SafeStop,true,4.3875668265725141,1.2333333333333332,2.5749999999999993,0,true,true,true
true-brute,1257,65,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1257,65,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
true-brute,1257,129,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1257,129,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
true-brute,1257,257,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1257,257,fixed_scan,SafeStop,true,8.6226301456640702,2.6666666666666665,6.875,0,true,true,true
true-brute,1257,361,fixed_scan,SafeStop,true,8.6065568703537405,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1257,361,fixed_scan,SafeStop,true,8.6065568703537405,2.6666666666666665,6.875,0,true,true,true
true-brute,1257,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1257,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
true-brute,1258,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1258,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1258,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1258,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1258,9,fixed_scan,Collision,true,1.0084213673359828,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1258,9,fixed_scan,Collision,true,1.0084213673359828,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
true-brute,1258,17,fixed_scan,SafeStop,true,2.0789421214739146,0.46666666666666917,0.27500000000000746,0,true,true,true
scene-bvh,1258,17,fixed_scan,SafeStop,true,2.0789421214739146,0.46666666666666917,0.27500000000000746,0,true,true,true
true-brute,1258,33,fixed_scan,SafeStop,true,4.3899337844066793,1.2333333333333332,2.5749999999999993,0,true,true,true
scene-bvh,1258,33,fixed_scan,SafeStop,true,4.3899337844066793,1.2333333333333332,2.5749999999999993,0,true,true,true
true-brute,1258,65,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1258,65,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
true-brute,1258,129,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1258,129,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
true-brute,1258,257,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1258,257,fixed_scan,SafeStop,true,8.6242440208507958,2.6666666666666665,6.875,0,true,true,true
true-brute,1258,361,fixed_scan,SafeStop,true,8.606371210443454,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1258,361,fixed_scan,SafeStop,true,8.606371210443454,2.6666666666666665,6.875,0,true,true,true
true-brute,1258,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
scene-bvh,1258,361,first_frame_braking,SafeStop,true,8.6051560696244138,2.6666666666666665,6.875,0,true,true,true
true-brute,1259,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1259,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1259,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,1259,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,1259,9,fixed_scan,Collision,true,1.0090788534434452,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
scene-bvh,1259,9,fixed_scan,Collision,true,1.0090788534434452,0.10000000000000379,-0.82499999999998863,2.5690465157330098,true,true,true
